miRNA,D10_WT_Fe_Ov-1,D10_WT_Fe_Ov-2,D10_WT_Fe_Ov-3,D10_MT_Fe_Ov-1,D10_MT_Fe_Ov-2,D10_MT_Fe_Ov-3,D10_WT_Ma_Te-1,D10_WT_Ma_Te-2,D10_WT_Ma_Te-3,D30_WT_Fe_Ov-1,D30_WT_Fe_Ov-2,D30_WT_Fe_Ov-3,D30_MT_Fe_Ov-1,D30_MT_Fe_Ov-2,D30_MT_Fe_Ov-3,D30_WT_Ma_Te-1,D30_WT_Ma_Te-2,D30_WT_Ma_Te-3,D120_WT_Fe_Ov-1,D120_WT_Fe_Ov-2,D120_WT_Fe_Ov-3,D120_MT_Fe_Ov-1,D120_MT_Fe_Ov-2,D120_MT_Fe_Ov-3,D120_WT_Ma_Te-1,D120_WT_Ma_Te-2,D120_WT_Ma_Te-3
ola-miR-133a-3p,37717.90441,35009.73412,59371.99551,47183.37246,41726.45093,22358.77064,64938.44468,60313.99819,36488.23059,114.7978077,129.6863497,116.5269153,223.732416,220.0421748,111.0497332,283.0503455,242.8417794,283.3598571,1246.646472,1843.31378,1736.716508,1982.974576,1995.662142,1872.720095,3104.766132,2258.554715,3545.459065
ola-miR-133b-5p,253.7344647,233.3298524,166.9191801,273.9431002,103.6656395,177.9176424,220.3552142,96.07490349,76.52938335,0,0,0,0,0,0,0,0,0,0,0,0.48770472,0,0.386756229,0,0,0,1.744383304
ola-miR-133b-3p,5798.971156,3322.794252,8021.623471,5903.700152,7107.001311,3553.930421,8677.96744,4124.471787,2505.881773,24.68770059,0,0,18.644368,0,8.542287169,14.99604479,2.040687222,13.17952824,49.01624398,78.17879234,95.59012515,63.13195083,82.76583303,69.49691626,198.5455025,109.086011,219.7922963
ola-miR-135a-1-5p,535.2274528,458.7344152,595.7857865,402.6154227,832.3244836,898.0928794,751.8930606,367.6254571,774.2905914,0,0,0,0,18.3368479,22.77943245,16.87055039,20.40687222,29.65393854,44.65924452,9.381455081,34.62703513,17.04562672,34.42130439,34.74845813,79.76500536,148.9261194,68.9031405
ola-miR-135a-1-3p,2.425502052,1.165483778,0.826332575,0.68588658,0.749841877,2.381306877,0,0,0.455532044,0,0,0,0,0,0,0,0,0,0,0,0,0.631319508,0,0,0,0,0
ola-miR-135a-2-5p,380.5343219,316.0792007,359.2480869,289.5813143,538.7613887,636.9428918,336.8512504,186.9887584,449.9517762,1.234385029,7.628608809,6.473717516,0,0,988.0578825,133.0898975,138.7667311,118.6157541,7.624749064,9.097168563,18.53277937,8.207153608,25.91266735,7.393288964,56.35571031,63.55445858,42.73739094
ola-miR-135a-2-3p,0,0,0.413166287,0,0.562381408,0.453582262,0.394901818,0,0.569415055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ola-miR-135b-5p,71.55231053,75.05715532,80.98059234,51.02996158,119.4123189,96.4996263,78.19055987,36.12733974,64.23001817,14.81262035,1.907152202,1.618429379,0,0,0,24.36857279,24.48824666,32.9488206,5.446249331,8.528595528,9.754094403,12.62639017,10.82917441,18.48322241,91.03614742,65.4516066,129.0843645
ola-miR-135b-3p,8.489257182,10.25625725,10.12257404,7.270397752,17.80874458,14.06105013,14.21646543,8.337078402,8.768991843,715.943317,743.7893589,619.8584522,18.644368,0,0,11.24703359,10.20343611,6.589764119,0.544624933,0,0,0.631319508,0.773512458,0.739328896,12.13815299,6.640018061,0.872191652
ola-miR-135c-5p,9078.38468,8234.842184,7643.782901,8462.057097,9955.838063,15116.76285,11379.49077,5632.291966,10304.81813,2782.303856,5582.234496,4050.928736,2628.855888,1081.874026,1381.003092,8785.807743,12954.28248,12372.28213,1887.670018,1813.463696,1671.364076,2354.821766,2196.388625,2294.876894,10656.43131,7442.511672,5329.963185
ola-miR-137-1-5p,15.90051345,16.3167729,14.6674032,19.75353352,24.18240054,20.18441067,37.91057448,15.08614187,31.65947704,0,0,0,0,0,0,5.623516797,2.040687222,3.29488206,1.089249866,1.13714607,0,4.419236558,1.933781145,2.217986689,4.335054639,0.948574009,8.721916519
ola-miR-137-1-3p,617.9640228,490.2024772,634.2102512,442.3968444,482.3357874,649.1896129,438.3410175,324.7490539,499.26312,0,0,0,0,0,0,133.0898975,65.3019911,135.0901644,50.65011878,37.52582032,29.74998793,65.65722886,97.0758135,36.96644482,244.4970816,142.2861013,388.1252851
ola-miR-137-2a-5p,4.851004104,4.195741602,5.990911168,3.978142166,11.62254909,7.143920631,12.24195634,7.543070935,6.149682591,0,0,0,0,0,0,0,0,0,0,0.284286518,0,0.631319508,0,0,0,0,0
ola-miR-137-2a-3p,403.4418413,322.3728131,423.2888615,304.2592871,333.8670958,479.6632424,244.0493232,190.561792,317.3919515,0,0,0,0,0,31.32171962,31.86659519,36.73236999,32.9488206,19.06187266,19.3314832,6.340161362,23.35882181,26.29942358,13.30792013,49.41962288,28.45722026,159.6110723
ola-miR-1388-5p,16.17001368,18.18154694,21.48464695,21.12530668,14.0595352,19.16385058,14.61136725,30.56928747,12.41324819,0,0,0,0,0,0,13.12153919,4.081374444,29.65393854,17.42799786,23.88006748,24.87294073,22.7275023,16.24376162,30.31248475,14.73918577,6.640018061,47.0983492
ola-miR-1388-3p,778.5861587,639.6174975,632.9707524,807.2885052,877.8773776,943.33771,353.0422249,661.0112161,463.9593866,2782.303856,2568.934016,2113.668769,5285.678329,2713.853489,1634.424278,2024.466047,2301.895186,2520.584776,585.4718031,612.3531589,453.5653897,513.8940797,328.3560385,570.761908,275.709475,325.360885,740.4907125
ola-miR-138-5p,6087.8754,4015.790907,5687.027364,5368.15991,6024.229641,7100.49013,4182.800051,3501.572929,7512.292817,211.07984,120.1505887,71.21089268,251.698968,238.3790226,210.7097502,181.8270431,155.0922289,257.0008007,162.842855,156.6418712,176.061404,256.3157204,201.1132391,178.178264,1267.569976,1167.694605,1309.15967
ola-miR-138a-3p,8.893507524,12.35412805,21.89781323,21.81119326,22.30779584,9.865414205,77.79565805,32.95130987,26.07920951,0,0,0,0,0,0,1.874505599,2.040687222,6.589764119,1.089249866,3.695724729,1.46311416,2.525278033,4.25431852,2.957315585,23.40929505,10.4343141,20.06040799
ola-miR-138bb-3p,15.76576334,2.097870801,9.915990899,5.761447276,20.43319115,16.89593927,24.48391269,3.573033601,1.138830109,46.90663112,40.05019625,0,0,0,0,0,2.040687222,0,1.089249866,0.852859553,1.950818881,2.525278033,1.933781145,0,21.6752732,12.33146211,22.67698295
ola-miR-139a-5p,1349.926642,1635.873031,2024.927975,2134.067506,1823.802906,1893.365758,3454.996002,2220.044877,2537.769016,3974.719795,5210.339816,5685.542409,5136.523385,5152.654259,2676.583313,2438.731784,2601.876208,2187.801688,1756.415409,1203.100542,1234.868351,1228.547763,1504.481731,1169.618314,979.7223484,1220.814749,870.4472686
ola-miR-139a-3p,103.8923379,108.6230881,92.75583153,111.113626,117.7251747,128.2503847,125.1838762,93.69288109,130.0543985,165.4075939,215.5081988,156.9876498,270.343336,256.7158705,113.8971623,58.10967357,44.89511888,59.30787707,26.14199679,30.13437087,28.28687377,32.19729492,40.99616028,27.35516917,14.73918577,20.86862819,20.06040799
ola-miR-140-5p,9747.823247,4149.588444,8467.843061,6955.438635,7521.288948,11572.69784,5363.951388,3104.569195,3781.94091,88.87572212,207.87959,87.39518647,288.987704,550.1054369,461.2835071,2241.908697,2801.863556,2840.188335,1467.21957,1795.553645,1945.454129,2022.116385,1975.164062,1650.921426,1733.154845,1871.536519,1525.463199
ola-miR-140-3p,1131.900958,464.561834,861.4517093,589.1765726,1137.885048,1145.748795,1037.801976,389.4606625,267.2834267,165.4075939,30.51443524,4.855288137,55.93310401,18.3368479,108.2023041,118.0938527,87.74955054,128.5004003,125.8083596,151.8090004,176.061404,130.0518187,131.4971179,181.1355796,149.1258796,123.3146211,144.7838142
ola-miR-142-5p,5.524754674,2.330967557,5.990911168,2.194837057,2.249525631,4.082240361,0.394901818,0.397003733,0.683298066,0,40.05019625,0,0,18.3368479,0,84.35275196,44.89511888,36.24370266,269.044717,660.9661534,496.4834051,514.5253992,408.0278217,326.7833722,203.747568,194.4576718,472.7278753
ola-miR-142-3p,62.11980255,35.43070686,77.26209575,34.15715171,34.30526588,49.10027989,20.92979633,42.08239574,32.57054113,0,0,0,0,18.3368479,0,176.2035263,110.19711,128.5004003,1458.505571,4119.880213,3017.916808,3777.815938,2095.058493,1733.726262,814.9902721,703.8419145,2189.201046
ola-miR-143-5p,5.794254902,1.63167729,6.197494312,2.194837057,6.936037363,4.87600932,1.974509088,1.588014934,4.099788394,0,0,0,0,0,0,0,2.040687222,3.29488206,25.05274692,83.58023617,56.08604282,47.98028263,64.20153403,34.00912923,97.10522391,59.76016255,79.36944032
ola-miR-143-3p,17092.10871,8348.360304,16609.49134,17784.07879,16067.7992,18425.98564,7402.039668,3004.921258,6112.101197,27081.17316,22319.40222,27220.36373,6133.997073,8196.571009,6685.763424,79698.35456,68169.15665,66164.52664,46972.26661,67963.5249,47451.71845,63071.97547,74949.48964,44889.09327,94218.07752,91017.57328,101404.4902
ola-miR-144-5p,6.468005472,6.759805914,9.502824611,7.956284333,3.561748916,5.669778279,7.503134533,6.749063468,8.42734281,1.234385029,0,0,0,0,0,3.749011198,26.52893388,59.30787707,53.91786838,238.2321017,158.9917388,71.33910444,158.1832977,99.80940101,65.89283051,97.7031229,81.98601528
ola-miR-144-3p,41.23353488,5.827418892,30.98747156,10.69983065,14.0595352,37.08034994,2.369410905,5.558052268,6.263565602,0,0,0,0,0,2.847429056,209.9446271,79.58680165,62.60275913,769.5550305,3031.347137,2994.019277,1033.470035,3284.333897,1491.965713,1368.143244,1758.656212,1825.497127
ola-miR-145-5p,413.1438495,419.807257,636.2760827,286.7005906,642.9894096,448.4794619,636.9766317,501.0187116,442.6632635,219.7205352,516.8382468,84.15832771,1193.239552,2585.495553,546.7063788,1284.036335,938.716122,1453.042988,8626.314316,7555.767065,6027.054932,6096.021172,9429.503622,12757.85944,12326.29436,10138.359,16159.96693
ola-miR-145-3p,16.03526357,13.05341832,20.03856494,13.03184503,12.55985144,14.85481909,7.898036351,11.11610454,9.907821952,0,0,0,0,0,0,20.61956159,16.32549777,36.24370266,78.42599037,115.9888992,97.54094403,150.254043,141.9395361,116.8139656,182.0722948,138.4918053,147.4003892
ola-miR-146a-5p,675.5023215,656.6335607,1121.333304,724.2962289,669.0464148,541.1236389,1001.865911,898.4194487,1559.855601,244.4082358,661.7818142,216.8695368,18.644368,0,42.71143584,626.0848701,512.2124927,662.271294,11272.10224,10151.30297,9550.721535,7617.501187,11202.39418,8327.06136,1282.309162,1444.678215,2388.060743
ola-miR-146a-3p,292.4077474,567.1244065,503.8562875,465.8541654,346.2394867,286.8907809,473.4872792,301.7228374,569.5289377,159.2356688,57.21456607,203.9221018,46.61092001,73.34739158,25.62686151,183.7015487,167.3363522,194.3980415,865.4090188,958.8984239,806.6636071,678.0371519,865.5604407,591.4631171,117.9134862,157.4632854,195.37093
ola-miR-147-3p,1.212751026,0,0.826332575,0.411531948,0,0.340186697,0,0.794007467,0,0,0,0,0,0,0,1.874505599,0,0,20.15112253,19.61576971,51.69670034,17.67694623,19.72456768,14.04724903,12.13815299,8.537166078,14.82725808
ola-miR-148a-5p,6.602755586,4.195741602,9.709407755,2.880723638,4.686511732,6.236756107,3.949018175,3.970037334,1.480479142,0,0,0,0,0,22.77943245,9.372527996,2.040687222,9.884646179,21.24037239,19.3314832,24.87294073,16.41430722,22.04510506,19.22255131,27.74434969,20.86862819,37.50424103
ola-miR-148a-3p,46.48878933,40.09264197,94.20191354,31.82513733,40.49146136,37.30714107,33.56665449,39.70037334,27.67357166,0,0,0,9.322184001,201.7053269,59.79601018,93.72527996,99.99367387,92.25669767,151.9503563,178.8162196,350.6596938,164.7743917,252.1650614,249.893167,296.5177373,207.7377079,428.2461011
ola-miR-150-5p,324.6130246,490.9017674,712.0920964,724.7077609,782.8349197,751.9259953,433.6021957,687.6104663,630.3424656,851.7256703,1117.59119,1084.347684,988.1515041,1631.979463,427.1143584,157.4584703,118.3598589,118.6157541,385.0498277,868.2110247,350.1719891,864.2764068,438.96832,240.2818913,449.9786715,402.1953797,1432.138692
ola-miR-150-3p,14.55301231,9.790063738,4.338246018,7.133220436,11.62254909,22.67911312,3.949018175,17.07116054,8.882874854,0,0,0,0,0,0,1.874505599,6.122061665,0,1.633874799,3.127151694,1.46311416,1.893958525,2.320537375,2.217986689,2.601032783,0.948574009,3.488766608
ola-miR-152a-3p,6.872255814,5.827418892,15.70031892,6.99604312,9.560483933,11.22616099,3.554116358,8.337078402,2.960958285,0,0,0,0,0,0,9.372527996,12.24412333,32.9488206,89.86311397,186.207669,239.9507223,157.8298771,197.2456768,126.4252413,138.7217484,98.6516969,186.6490135
ola-miR-153a-5p,21.02101778,22.84348206,35.94546701,23.73167568,21.55795397,28.80247366,16.58587634,19.45318294,31.203945,0,0,0,0,0,0,22.49406719,28.56962111,36.24370266,7.080124131,5.117157317,7.315570802,8.207153608,3.867562291,4.435973378,7.80309835,5.691444052,3.488766608
ola-miR-153a-3p,521.3481911,112.3526362,1162.649933,479.4347197,372.296492,764.8530898,239.7054032,75.03370562,130.6238136,32.09401076,0,0,0,110.0210874,162.3034562,1544.592614,2352.912367,1680.38985,649.1929203,505.1771418,1080.75366,828.2911949,634.2802157,670.571309,967.5841954,741.7848748,893.1242516
ola-miR-153c-5p,13.34026129,15.38438587,16.73323464,18.65611499,23.24509819,18.82366389,20.13999269,12.70411947,25.85144348,17.28139041,15.25721762,19.42115255,0,18.3368479,0,13.12153919,12.24412333,36.24370266,16.88337293,17.34147757,17.55736993,18.30826574,15.47024916,17.74389351,2.601032783,1.897148017,6.105341563
ola-miR-153c-3p,632.382285,509.7826046,668.0898868,539.9299161,575.3161802,672.5490994,254.7116723,221.925087,677.3761491,0,110.6148277,32.36858758,0,165.0316311,0,423.6382654,716.2812149,602.9634169,796.2416523,580.2287824,805.200493,666.6734007,790.9164885,990.7007211,214.1516992,186.8690797,307.8836531
ola-miR-155-5p,2.290751938,2.797161068,2.065831437,4.115319483,2.249525631,4.535822623,6.318429081,4.367041068,1.25271312,127.141658,133.5006542,0,18.644368,73.34739158,105.3548751,22.49406719,40.81374444,26.35905648,110.0142365,332.8995121,90.71307795,586.4958232,54.5326283,101.2880588,46.8185901,55.0172925,61.05341563
ola-miR-15a-2-5p,1232.963543,1205.809517,1297.342143,1087.816117,978.7311101,1118.647254,957.2420057,1045.707834,1155.570912,780.1313386,736.16075,402.9889154,699.1638001,495.0948932,455.588649,2303.767381,2361.075116,2873.137156,4126.078494,4661.161743,5664.20262,4815.705209,4542.065155,5266.979058,16919.71826,12202.45605,14417.32801
ola-miR-15a-2-3p,2.290751938,0,1.859248294,0.68588658,0,3.061680271,0.394901818,0,0.113883011,0,3.814304404,45.31602261,0,0,11.38971623,31.86659519,20.40687222,39.53858472,5.446249331,10.51860115,7.803275522,3.156597541,2.707293604,5.914631171,82.36603814,42.68583039,12.21068313
ola-miR-15b-1-5p,738.4306247,577.6137605,620.3691806,566.5423154,469.2135546,647.1484927,417.0163193,532.7790103,522.2674882,150.5949736,160.200785,160.2245085,139.83276,275.0527184,130.9817366,1154.695449,885.6582543,1192.747306,1908.910391,2076.428725,3557.805934,2594.723179,2624.527771,1937.041709,13601.66744,8957.384364,6932.179249
ola-miR-15b-1-3p,10.10625855,13.28651507,14.04765377,20.16506546,7.68587924,12.36011665,13.4266618,29.77528001,18.10739874,58.01609638,70.56463148,55.02659889,139.83276,0,0,61.85868477,46.9358061,69.19252325,22.32962226,33.54580908,33.16392097,51.76819968,25.91266735,22.17986689,175.1362074,126.1603432,73.26409876
ola-miR-15c-5p,1930.834383,2182.01873,2161.479433,2456.845731,1886.227242,2171.411685,2709.816272,2444.74899,2765.99057,5407.840814,7306.300087,9089.099393,4437.359585,4932.612084,2687.973029,6536.401024,6675.087903,6233.916857,4633.668931,4337.927972,5265.747863,5888.317054,4593.890489,4367.215791,9657.634725,7615.152142,6884.208708
ola-miR-15c-3p,5.929005016,3.962644846,6.197494312,4.664028747,5.436353609,8.277876287,2.764312723,8.734082135,2.847075274,0,0,0,0,55.01054369,0,5.623516797,6.122061665,3.29488206,10.34787373,14.4986124,17.55736993,13.88902918,12.37619933,12.56859124,23.40929505,18.02290617,9.594108171
ola-miR-16a-5p,1134.59596,1363.616021,2599.229114,1743.660865,1599.600184,1296.564897,2268.710942,2550.351984,1784.774548,2216.955513,2572.748321,2455.157368,3738.195785,4107.453929,3994.942966,6592.636192,6450.612308,7894.537415,6331.264848,12645.0643,8802.582494,11376.37754,8743.784827,8247.213839,22589.96972,14395.55916,28940.1912
ola-miR-16a-3p,4.71625399,0.233096756,1.446082006,1.646127793,1.687144223,2.948284705,1.184705453,0.397003733,0.911064088,0,34.32873964,0,0,0,19.93200339,31.86659519,2.040687222,19.76929236,5.446249331,8.812882046,9.754094403,3.156597541,8.50863704,7.393288964,13.87217484,6.640018061,12.21068313
ola-miR-16c-5p,3316.739306,3971.03633,3751.54989,2559.728718,3914.549519,3927.001831,4827.674719,4092.711488,3208.881599,4905.446107,6284.066506,6251.992691,6572.139721,6271.20198,4459.073902,7385.552061,6458.775057,7492.561804,12724.61694,10686.89877,12068.2533,11791.78578,9260.104393,13356.71584,32776.48111,27134.90809,28011.30709
ola-miR-16c-3p,1.34750114,1.63167729,2.272414581,2.332014373,0.937302346,3.85544923,0.789803635,1.1910112,0.569415055,0,0,0,0,0,0,13.12153919,8.162748887,23.06417442,8.71399893,8.528595528,2.438523601,6.313195083,6.574855895,5.175302275,24.27630598,16.12575815,20.06040799
ola-miR-1788-5p,205.8981742,114.9167005,147.2937815,208.9210524,126.1608958,247.7693108,50.94233446,147.2883851,148.5034463,0,36.23589184,17.80272317,0,0,0,1.874505599,2.040687222,3.29488206,3.812374532,3.411438211,7.315570802,5.050556066,1.160268687,5.175302275,10.40413113,3.794296035,88.96354849
ola-miR-1788-3p,92.03432786,16.54986965,61.76835997,61.72979224,20.24573068,59.41927636,5.923527263,8.337078402,10.24947098,0,0,0,0,0,0,0,2.040687222,0,1.633874799,2.274292141,11.21720856,4.419236558,2.320537375,1.478657793,19.07424041,10.4343141,123.8512146
ola-miR-17a-5p,540.4827072,358.5028102,807.9466751,319.4859692,565.5682358,491.2295901,407.5386757,520.8688983,549.7132938,255.5177011,110.6148277,1.618429379,121.188392,91.68423948,173.6931724,605.4653085,467.3173738,754.5279917,1104.499364,1284.1222,1443.605972,1393.322155,1561.334897,1455.738597,3136.845537,2278.474769,3284.673761
ola-miR-17a-1-3p,4.581503876,3.030257824,8.88307518,1.508950477,5.623814078,4.195635926,5.133723628,6.749063468,2.277660219,0,0,0,0,0,0,3.749011198,4.081374444,9.884646179,8.169373997,16.48861802,14.6311416,15.1516682,14.69673671,4.435973378,24.27630598,28.45722026,27.91013286
ola-miR-17a-2-3p,2.964502508,2.097870801,5.577744881,1.783305109,2.436986101,2.154515746,4.73882181,2.779026134,2.163777208,0,0,0,0,0,0,7.498022397,0,3.29488206,6.535499198,13.93003936,32.67621625,14.52034869,21.2715926,10.35060455,24.27630598,32.2515163,16.57164139
ola-miR-181a-5p,63420.8149,62248.95479,46501.03932,51608.16397,66178.0447,73271.56526,56968.5362,59400.4926,57777.40677,85847.77564,89157.4583,66587.03994,31686.10342,53066.83781,91707.14762,60992.66319,76505.36395,73426.4467,28110.81592,21488.93358,28554.13596,28400.5394,22253.17991,29179.83288,15527.29871,16863.74873,16009.07777
ola-miR-181a-1-3p,637.7722896,678.311559,627.3930075,873.5451488,574.0039569,718.4743035,934.7326021,788.0524108,759.258034,5767.046857,5681.40641,10060.15702,2638.178072,6637.938938,2420.314698,1510.851513,2020.28035,1367.376055,317.516336,341.7123942,332.6146191,481.6967848,363.9376116,241.0212202,262.7043111,259.9092784,192.7543551
ola-miR-181a-3-3p,13.07076106,3.962644846,5.577744881,11.24853992,5.998735017,7.824294025,8.687839986,4.764044801,3.530373339,13.57823532,26.70013083,74.44775144,27.966552,55.01054369,14.23714528,20.61956159,32.65099555,39.53858472,6.535499198,3.695724729,3.413933041,3.156597541,1.547024916,4.435973378,4.335054639,4.742870043,0.872191652
ola-miR-181a-5-3p,439.0158714,360.8337778,412.7531212,503.3035727,415.2249394,461.5199519,380.2904503,258.4494305,381.5080867,709.7713919,802.9110771,919.2678873,624.5863281,495.0948932,381.5554935,324.2894687,330.5913299,257.0008007,52.28399358,57.99444959,67.7909561,89.01605067,69.61612124,44.35973378,77.16397257,65.4516066,66.28656554
ola-miR-181b-1-5p,2367.963753,2663.36353,1805.12351,2527.354872,2418.427514,2596.645056,3927.693477,2473.333259,2828.853992,585.0985039,175.4580026,443.4496499,261.021152,385.0738058,227.7943245,284.9248511,212.2314711,345.9626163,178.6369781,166.8761858,214.5900769,198.2343256,177.9078654,187.7895397,131.785661,110.034585,150.8891558
ola-miR-181b-2-5p,17877.83662,14627.28761,10632.00807,13197.28087,15334.45385,18416.23362,13905.6777,16921.49013,14266.92196,5132.572952,7783.088137,3541.123481,7187.403865,9388.466123,16344.24278,7020.023469,7362.799496,8945.604792,7036.009511,6086.574342,7765.234554,7271.538096,6022.954756,6657.656712,2538.607997,2988.008127,2373.233485
ola-miR-181b-2-3p,3.638253078,3.496451335,1.859248294,1.646127793,2.249525631,2.721493574,0.789803635,1.1910112,0.683298066,0,0,0,0,73.34739158,0,5.623516797,12.24412333,9.884646179,11.4371236,8.24430901,8.778684963,10.10111213,4.641074749,7.393288964,7.80309835,5.691444052,7.849724867
ola-miR-181b-3-3p,1.078000912,0.466193511,0.619749431,0.137177316,0.937302346,0.453582262,0,0.397003733,0.113883011,0,0,0,0,0,0,0,0,0,2.178499733,0.284286518,2.438523601,0.631319508,0.773512458,0,0,0,0
ola-miR-181c-5p,137.9841167,105.1266368,117.9589751,116.8750733,152.4053615,155.8055071,133.4768143,93.69288109,97.93938941,43.20347603,62.93602267,51.78974013,37.28873601,183.368479,96.81258791,238.0622111,236.7197177,224.0519801,365.4433301,285.9922367,369.6801779,351.0136466,287.7466344,321.6080699,207.2156117,241.8863722,211.0703798
ola-miR-181c-3p,48.91429138,34.03212633,27.8887244,36.90069803,54.73845703,68.94450387,50.94233446,25.01123521,29.38181682,312.2994124,226.9511121,270.2777063,18.644368,0,25.62686151,31.86659519,36.73236999,23.06417442,3.812374532,7.10716294,4.877047202,6.313195083,3.867562291,2.957315585,0.867010928,4.742870043,3.488766608
ola-miR-182a-5p,1218.949531,1165.250682,1286.806402,1654.495609,1160.755226,2233.325664,1664.511161,1738.082345,2277.887985,38.26593591,110.6148277,27.51329944,111.866208,73.34739158,3935.146956,82.47824636,89.79023776,158.1543389,11.4371236,8.812882046,19.02048409,10.10111213,26.68617981,16.26523572,202.8805571,355.7152533,197.987505
ola-miR-182a-3p,204.4159229,41.49122251,104.1179044,156.3821403,139.0956682,256.5007693,113.7317235,19.0561792,41.56729899,0,0,0,0,0,25.62686151,7.498022397,10.20343611,0,1.089249866,1.421432588,2.438523601,0,0.386756229,1.478657793,3.468043711,5.691444052,3.488766608
ola-miR-182b-5p,1210.190774,1069.214818,650.7369027,934.4518772,1137.135207,2072.190565,1065.840006,894.0524077,1167.073096,48.14101615,45.77165285,30.7501582,27.966552,18.3368479,791.5852777,26.24307839,24.48824666,26.35905648,62.63186731,75.62021368,207.7622108,45.4550046,83.15258926,101.2880588,342.4693165,317.7722929,217.1757213
ola-miR-182b-3p,80.04156772,9.090773471,29.95455584,44.99415968,53.98861515,83.45913626,34.75135994,6.749063468,8.541225821,0,0,0,0,0,0,0,2.040687222,3.29488206,1.089249866,2.274292141,9.754094403,4.419236558,3.480806062,2.217986689,16.47320763,11.3828881,11.33849147
ola-miR-183-5p,8268.805995,6827.170877,5135.863536,7192.481037,7324.267995,14437.52341,3654.421419,6140.853749,9320.071733,261.6896262,192.6223724,228.1985424,74.57747201,18.3368479,2631.024448,134.9644031,148.9701672,174.6287492,94.76473837,117.4103318,281.8933282,36.61653148,117.9606499,124.2072546,459.5157917,533.0985929,304.3948865
ola-miR-183-3p,47.70154036,34.96451335,26.64922554,30.59054149,43.49082887,78.35633581,52.12703991,26.59925014,33.70937124,0,0,0,0,0,0,1.874505599,0,3.29488206,0,0,2.438523601,0,0.386756229,1.478657793,5.202065567,5.691444052,3.488766608
ola-miR-184-5p,26.14152212,22.14419179,37.8047153,30.31618685,32.24320072,31.2971761,53.70664718,64.71160855,35.64538243,0,19.07152202,0,0,0,0,0,0,0,0.544624933,0,6.827866082,1.893958525,0.773512458,1.478657793,0.867010928,2.845722026,2.616574956
ola-miR-184a-3p,2429.814056,2761.031071,2091.034581,3695.556895,2518.156484,2227.655886,1404.270863,6415.580332,5253.423295,943.0701624,1397.942564,2370.99904,195.765864,36.67369579,45.5588649,243.6857279,69.38336554,135.0901644,142.6917325,51.7401462,406.2580319,71.33910444,67.29558386,129.3825569,128.3176173,104.343141,215.431338
ola-miR-184b-3p,5856.509455,6452.118197,3059.496359,7118.542464,5284.135708,5441.39961,2276.214076,14502.94339,10295.36584,1873.796475,2063.538683,4258.087696,251.698968,36.67369579,88.27030075,464.8773886,157.1329161,306.4240316,200.9666003,104.901725,565.2497707,95.96056526,87.40690778,173.7422906,147.3918577,112.880307,292.1842034
ola-miR-187-5p,2.829752394,1.398580534,3.511913443,1.783305109,4.686511732,2.948284705,3.15921454,9.131085869,7.971810766,0,0,0,0,0,0,0,0,0,83.8722397,79.60022493,23.89753129,165.4057112,200.7264829,96.11275653,16.47320763,14.22861013,24.42136625
ola-miR-187-3p,71.28281031,87.41128337,106.390319,75.85905579,104.0405604,204.3388092,129.1328943,73.44569068,329.3496676,7.406310176,104.8933711,72.82932206,74.57747201,36.67369579,45.5588649,20.61956159,12.24412333,26.35905648,1935.597012,1168.417587,328.2252767,2505.707128,2810.170761,1527.4535,290.4486608,276.0350365,225.0254462
ola-miR-18a-5p,785.3236644,262.0007534,478.0333946,395.0706703,310.6219976,694.4344436,279.195585,229.4681579,197.928673,0,0,30.7501582,0,36.67369579,17.08457434,346.7835358,289.7775855,359.1421445,415.548824,593.0216757,632.0653173,431.8225437,497.3685106,439.1613644,1758.298162,1253.066265,1133.849147
ola-miR-18a-3p,6.602755586,6.293612403,16.11348521,10.83700797,11.06016769,9.525227508,22.5094036,16.6741568,7.857927755,3.703155088,5.721456607,1.618429379,0,91.68423948,5.694858113,46.86263998,22.44755944,49.4232309,5.446249331,17.62576409,15.11884632,19.57090476,10.05566196,9.611275653,44.21755732,31.30294229,48.84273251
ola-miR-18c-5p,366.38556,118.4131519,213.8135538,228.9489405,176.7752225,313.8789255,122.8144653,77.01872428,39.97293684,0,0,27.51329944,0,0,8.542287169,48.73714558,18.366185,79.07716943,38.66837025,46.05441585,71.20488914,62.50063132,47.95777241,45.83839158,514.1374802,350.0238092,353.237619
ola-miR-18c-3p,3.36875285,4.895031869,5.784328024,4.389674115,5.436353609,4.989404885,16.58587634,8.337078402,3.64425635,0,0,0,0,0,0,1.874505599,10.20343611,6.589764119,0,1.421432588,0.97540944,1.893958525,0,0.739328896,7.80309835,2.845722026,4.36095826
ola-miR-190a-5p,292.003497,258.7373988,380.939317,213.9966131,158.9664779,255.7070004,154.0117088,207.6329526,230.7269802,0,0,0,0,55.01054369,14.23714528,528.610579,428.5443166,500.8220731,491.2516897,603.2559903,625.2374512,727.911393,673.3425949,680.9219136,1463.514446,1271.089172,973.3658835
ola-miR-190a-3p,8.893507524,6.293612403,14.04765377,3.429432902,4.873972201,8.051085156,3.15921454,4.764044801,3.64425635,0,0,0,0,0,0,24.36857279,18.366185,36.24370266,20.15112253,46.9072754,44.86883425,48.61160214,53.37235962,42.88107599,106.6423441,70.19447664,129.0843645
